order_id,predicted_kpt_old,rider_wait_old,predicted_eta_old,predicted_kpt_new,rider_wait_new,predicted_eta_new,eta_error_old,eta_error_new,kpt_improvement_min,eta_accuracy_improvement_min,rider_idle_time_reduction_min,dispatch_strategy,system_load_score,fairness_index
5181,21.3,7.1,56.7,25.5,0.5,54.3,0.8,3.2,0.8,-2.4,6.6,AI_Dynamic,0.36,0.74
5182,36.3,0.2,71.9,39.3,0.5,75.2,6.8,3.5,-3.0,3.3,-0.3,AI_Dynamic,0.79,0.94
5183,14.4,0.4,24.7,12.3,1.2,23.4,0.4,1.7,-0.5,-1.3,-0.8,Old_Static,0.66,0.85
5184,27.4,11.5,83.6,32.5,5.1,82.3,1.2,0.1,5.1,1.1,6.4,AI_Dynamic,0.85,0.84
5185,27.6,0.9,82.5,22.8,3.2,80.0,1.8,0.7,1.8,1.1,-2.3,AI_Dynamic,0.81,0.97
5186,28.9,18.3,77.0,45.4,0.9,76.1,2.9,2.0,10.9,0.9,17.4,AI_Dynamic,0.53,0.87
5187,23.8,2.8,44.2,22.5,3.3,43.4,1.1,0.3,0.3,0.8,-0.5,AI_Dynamic,0.32,0.91
5188,25.6,6.8,44.0,26.9,0.2,38.7,2.8,8.1,1.3,-5.3,6.6,AI_Dynamic,0.25,0.95
5189,63.8,1.7,138.3,48.2,1.0,122.0,14.4,1.9,15.6,12.5,0.7,AI_Dynamic,0.96,0.89
5190,32.4,11.7,55.2,41.5,2.5,55.1,3.1,3.0,5.1,0.1,9.2,AI_Dynamic,0.28,0.78
5191,35.3,1.9,72.7,29.2,1.2,65.9,6.4,0.4,6.1,6.0,0.7,AI_Dynamic,0.98,0.75
5192,26.4,0.8,37.2,27.1,7.5,44.6,6.0,1.4,-0.7,4.6,-6.7,Old_Static,0.5,0.89
5193,31.3,2.0,45.6,24.9,3.1,40.3,7.0,1.7,6.4,5.3,-1.1,AI_Dynamic,0.72,0.98
5194,29.8,2.1,71.2,30.2,2.7,72.2,7.5,6.5,-0.4,1.0,-0.6,AI_Dynamic,0.33,0.94
5195,64.6,0.8,106.9,53.2,4.5,99.2,12.0,4.3,11.4,7.7,-3.7,Old_Static,0.82,0.98
5196,25.3,18.6,70.0,36.2,0.5,62.8,3.5,10.7,10.9,-7.2,18.1,AI_Dynamic,0.78,0.73
5197,46.1,2.0,67.2,33.8,1.5,54.4,3.5,9.3,6.5,-5.8,0.5,AI_Dynamic,0.51,0.76
5198,55.4,2.3,89.1,44.3,1.1,76.8,10.5,1.8,11.1,8.7,1.2,Old_Static,0.63,0.9
5199,25.4,12.4,62.6,32.6,1.7,59.1,2.2,5.7,7.2,-3.5,10.7,AI_Dynamic,0.14,0.72
5200,26.7,7.7,63.7,30.3,7.0,66.6,0.1,3.0,2.6,-2.9,0.7,AI_Dynamic,0.28,0.89
5201,40.4,0.1,77.4,39.0,2.6,78.5,2.7,1.6,1.4,1.1,-2.5,AI_Dynamic,0.91,0.83
5202,36.7,0.3,55.4,22.6,0.6,41.6,8.8,5.0,6.3,3.8,-0.3,Old_Static,0.61,0.89
5203,26.2,9.3,66.1,34.0,0.5,65.1,3.3,2.3,1.6,1.0,8.8,AI_Dynamic,0.85,0.8
5204,42.2,0.6,54.8,38.7,1.6,52.3,0.3,2.8,3.5,-2.5,-1.0,AI_Dynamic,0.89,0.74
5205,30.7,8.4,58.3,34.9,6.6,60.7,1.1,1.3,3.4,-0.2,1.8,Old_Static,0.55,0.83
5206,34.3,10.8,81.1,39.5,0.1,75.6,2.1,7.6,5.2,-5.5,10.7,AI_Dynamic,0.47,0.92
5207,38.9,0.5,46.4,27.7,4.0,38.7,2.9,4.8,4.4,-1.9,-3.5,AI_Dynamic,0.25,0.77
5208,32.8,0.9,45.8,33.2,1.7,47.0,5.5,4.3,-0.4,1.2,-0.8,AI_Dynamic,0.71,0.97
5209,28.3,1.1,36.4,27.6,0.2,34.8,0.7,2.3,0.5,-1.6,0.9,AI_Dynamic,0.44,0.8
5210,10.4,0.0,52.4,14.0,3.0,59.0,2.6,4.0,-3.6,-1.4,-3.0,Old_Static,0.61,0.81
5211,18.4,0.3,26.2,14.4,2.0,23.9,0.6,1.7,4.0,-1.1,-1.7,Old_Static,0.63,0.78
5212,38.8,1.4,62.4,37.5,6.5,66.2,2.3,6.1,1.3,-3.8,-5.1,AI_Dynamic,0.89,0.96
5213,36.6,14.6,86.8,44.6,6.9,87.1,1.0,0.7,8.0,0.3,7.7,AI_Dynamic,0.52,0.77
5214,33.5,1.4,101.6,23.7,3.9,94.3,3.6,3.7,3.8,-0.1,-2.5,AI_Dynamic,0.6,0.77
5215,16.4,2.0,46.0,10.1,1.2,38.9,2.8,4.3,3.9,-1.5,0.8,AI_Dynamic,0.66,0.87
5216,12.5,1.7,55.8,9.6,0.7,51.9,1.7,2.2,0.5,-0.5,1.0,AI_Dynamic,0.47,0.91
5217,52.5,2.2,74.5,35.0,1.7,56.5,16.3,1.7,15.3,14.6,0.5,AI_Dynamic,0.22,0.75
5218,25.6,2.9,59.7,25.4,1.2,57.8,2.5,0.6,0.2,1.9,1.7,AI_Dynamic,0.51,0.74
5219,10.6,5.9,45.2,9.8,0.6,39.1,3.0,9.1,-0.8,-6.1,5.3,AI_Dynamic,0.15,0.7
5220,25.6,18.8,54.0,38.6,2.4,50.6,2.8,6.2,13.0,-3.4,16.4,Old_Static,0.27,0.75
5221,67.3,0.6,101.0,51.5,2.3,86.9,17.1,3.0,15.8,14.1,-1.7,AI_Dynamic,0.77,0.76
5222,27.8,12.8,75.0,33.6,0.9,68.9,2.1,4.0,5.8,-1.9,11.9,AI_Dynamic,0.66,0.87
5223,22.2,6.2,76.6,18.0,1.0,67.2,1.3,10.7,-4.2,-9.4,5.2,AI_Dynamic,0.81,0.82
5224,14.5,1.3,30.0,9.6,1.0,24.8,2.2,7.4,1.3,-5.2,0.3,Old_Static,0.68,0.91
5225,31.9,1.5,47.7,28.3,1.3,43.9,0.4,3.4,2.8,-3.0,0.2,AI_Dynamic,0.53,0.74
5226,13.4,0.1,35.6,10.9,0.8,33.8,3.7,5.5,0.1,-1.8,-0.7,AI_Dynamic,0.38,0.85
5227,41.8,17.0,64.0,57.2,0.1,62.5,5.3,6.8,9.4,-1.5,16.9,Old_Static,0.57,0.94
5228,49.0,0.4,76.9,39.3,2.3,69.1,10.6,2.8,9.7,7.8,-1.9,AI_Dynamic,0.77,0.73
5229,25.2,17.3,65.0,36.5,5.6,64.6,1.1,0.7,11.3,0.4,11.7,AI_Dynamic,0.11,0.88
5230,24.3,9.5,50.7,29.8,0.2,46.9,1.9,5.7,4.3,-3.8,9.3,AI_Dynamic,0.28,0.79
5231,31.0,17.0,52.4,42.2,1.2,47.8,0.1,4.5,11.2,-4.4,15.8,AI_Dynamic,0.18,0.81
5232,21.5,18.7,84.6,35.0,0.9,80.3,0.1,4.4,13.5,-4.3,17.8,AI_Dynamic,0.51,0.79
5233,15.2,9.5,49.5,23.7,2.3,50.8,4.4,3.1,1.3,1.3,7.2,AI_Dynamic,0.53,1.0
5234,33.6,7.9,59.5,38.1,4.4,60.5,2.8,1.8,2.1,1.0,3.5,AI_Dynamic,0.67,0.97
5235,29.7,16.3,54.6,37.4,3.9,49.9,0.3,5.0,7.7,-4.7,12.4,AI_Dynamic,0.53,0.76
5236,40.6,9.2,63.0,42.8,0.5,56.5,0.1,6.6,2.2,-6.5,8.7,AI_Dynamic,0.91,0.76
5237,67.3,1.0,87.1,53.8,5.7,78.3,12.4,3.6,13.5,8.8,-4.7,Old_Static,0.7,0.82
5238,17.3,9.5,50.9,21.8,1.1,47.0,5.3,9.2,4.5,-3.9,8.4,Old_Static,0.98,0.87
5239,11.9,11.7,43.9,20.3,7.3,47.9,1.5,2.5,5.8,-1.0,4.4,Old_Static,0.55,0.72
5240,42.4,1.1,55.9,31.2,2.8,46.4,4.6,4.9,11.2,-0.3,-1.7,AI_Dynamic,0.31,0.99
5241,23.1,8.6,73.3,27.1,1.2,69.9,1.0,2.4,4.0,-1.4,7.4,AI_Dynamic,0.71,0.81
5242,16.7,11.9,49.3,24.4,1.1,46.2,2.8,5.9,6.9,-3.1,10.8,AI_Dynamic,0.17,0.79
5243,14.5,4.8,30.9,13.0,5.2,29.8,2.7,3.8,-1.5,-1.1,-0.4,AI_Dynamic,0.97,0.88
5244,40.0,11.6,90.7,48.4,0.5,88.0,5.3,8.0,5.6,-2.7,11.1,AI_Dynamic,0.73,0.88
5245,16.5,0.0,81.4,14.9,4.5,84.3,2.3,0.6,1.4,1.7,-4.5,AI_Dynamic,0.31,0.79
5246,62.6,0.5,86.8,43.9,2.2,69.8,14.0,3.0,18.7,11.0,-1.7,AI_Dynamic,0.9,0.9
5247,16.0,9.8,51.5,21.3,1.0,48.0,0.9,4.4,5.1,-3.5,8.8,AI_Dynamic,0.1,0.82
5248,48.5,2.3,61.7,37.3,6.0,54.2,8.2,0.7,11.2,7.5,-3.7,AI_Dynamic,0.27,0.96
5249,44.8,1.1,85.3,33.6,1.3,74.3,8.6,2.4,10.6,6.2,-0.2,AI_Dynamic,0.84,0.73
5250,31.6,0.5,82.0,25.8,0.3,76.0,0.7,5.3,3.6,-4.6,0.2,AI_Dynamic,0.32,0.81
5251,5.3,1.8,47.1,5.0,5.6,50.6,7.4,3.9,0.3,3.5,-3.8,AI_Dynamic,0.37,0.75
5252,56.2,1.0,78.2,49.6,3.4,74.0,4.0,0.2,3.4,3.8,-2.4,Old_Static,0.97,0.95
5253,29.0,8.9,44.8,36.8,0.6,44.3,1.9,1.4,0.8,0.5,8.3,AI_Dynamic,0.32,0.75
5254,40.5,1.5,50.6,36.2,0.4,45.2,0.6,4.8,3.9,-4.2,1.1,Old_Static,0.94,0.81
5255,45.4,0.1,54.2,39.1,1.0,48.8,3.0,8.4,-2.7,-5.4,-0.9,AI_Dynamic,0.52,0.73
5256,22.0,1.3,50.2,22.4,4.9,54.2,4.4,0.4,-0.4,4.0,-3.6,AI_Dynamic,0.64,0.93
5257,12.9,11.4,46.6,20.5,0.6,43.4,0.1,3.3,6.0,-3.2,10.8,AI_Dynamic,0.16,0.75
5258,38.8,2.0,44.8,34.3,0.1,38.4,1.4,5.0,4.5,-3.6,1.9,AI_Dynamic,0.46,0.71
5259,8.1,7.4,24.3,11.1,4.4,24.3,3.6,3.6,2.6,0.0,3.0,AI_Dynamic,0.77,0.75
5260,34.8,1.6,64.7,32.4,0.6,61.3,2.9,6.3,-1.2,-3.4,1.0,AI_Dynamic,0.21,0.85
5261,31.5,9.7,68.6,35.1,0.8,63.3,3.1,2.2,3.6,0.9,8.9,AI_Dynamic,0.44,0.74
5262,7.0,0.2,28.5,5.0,0.8,27.1,7.6,9.0,2.0,-1.4,-0.6,Old_Static,0.85,0.94
5263,44.8,2.3,65.1,36.7,1.1,55.8,0.3,9.0,6.9,-8.7,1.2,AI_Dynamic,0.98,0.86
5264,16.7,7.6,53.9,21.7,2.5,53.8,1.2,1.1,1.0,0.1,5.1,AI_Dynamic,0.91,0.84
5265,60.3,1.3,66.5,41.9,3.5,50.3,17.2,1.0,18.0,16.2,-2.2,AI_Dynamic,0.71,0.72
5266,45.1,0.4,82.7,40.2,0.6,78.0,0.8,3.9,3.7,-3.1,-0.2,AI_Dynamic,0.6,0.96
5267,25.2,5.1,68.4,25.3,0.4,63.8,2.9,7.5,0.1,-4.6,4.7,Old_Static,0.95,0.92
5268,17.0,9.8,41.4,20.3,0.3,35.2,4.5,10.7,3.3,-6.2,9.5,AI_Dynamic,0.58,0.85
5269,15.4,6.4,96.1,16.4,3.7,94.4,3.3,1.6,1.0,1.7,2.7,AI_Dynamic,0.61,0.87
5270,21.7,16.9,52.1,34.1,0.5,48.1,4.9,8.9,12.2,-4.0,16.4,Old_Static,0.92,0.97
5271,29.0,4.8,70.3,27.9,1.0,65.4,3.3,1.6,-1.1,1.7,3.8,AI_Dynamic,0.68,0.91
5272,16.3,9.1,69.4,20.9,0.7,65.6,4.6,8.4,4.4,-3.8,8.4,AI_Dynamic,0.3,0.82
5273,15.2,6.7,55.6,15.7,8.0,57.4,1.3,0.5,0.5,0.8,-1.3,AI_Dynamic,0.1,0.73
5274,43.3,1.9,78.2,32.6,0.3,65.9,11.2,1.1,10.7,10.1,1.6,AI_Dynamic,0.52,0.7
5275,27.5,7.5,47.0,33.0,0.8,45.8,3.9,5.1,0.3,-1.2,6.7,AI_Dynamic,0.72,0.74
5276,20.9,0.7,122.2,19.5,1.5,121.6,1.3,1.9,1.4,-0.6,-0.8,AI_Dynamic,0.43,0.92
5277,38.9,1.3,80.1,29.6,1.3,70.8,2.4,6.9,9.3,-4.5,0.0,AI_Dynamic,0.85,0.94
5278,17.4,4.9,66.9,17.7,2.5,64.8,0.6,1.5,0.3,-0.9,2.4,Old_Static,0.81,0.8
5279,29.0,1.9,44.6,19.6,1.8,35.1,8.8,0.7,9.2,8.1,0.1,Old_Static,0.46,0.93
5280,9.2,4.9,49.4,8.6,1.5,45.4,5.2,9.2,-0.6,-4.0,3.4,Old_Static,0.72,0.99
5281,32.4,0.1,42.4,28.9,3.2,42.0,0.6,1.0,3.5,-0.4,-3.1,Old_Static,0.87,0.86
5282,51.6,1.9,61.7,36.3,3.0,47.5,10.2,4.0,15.3,6.2,-1.1,AI_Dynamic,0.88,0.92
5283,12.5,12.6,62.0,18.3,1.9,57.1,0.3,5.2,5.8,-4.9,10.7,AI_Dynamic,0.96,0.84
5284,14.9,5.9,40.3,17.7,1.4,38.6,1.9,3.6,-0.2,-1.7,4.5,AI_Dynamic,0.78,0.74
5285,36.3,0.4,67.7,28.5,1.4,60.9,5.2,1.6,7.8,3.6,-1.0,AI_Dynamic,0.5,0.95
5286,55.2,2.0,92.0,43.8,0.5,79.1,14.8,1.9,11.4,12.9,1.5,AI_Dynamic,0.87,0.72
5287,49.4,0.3,77.4,34.3,0.5,62.5,9.1,5.8,11.5,3.3,-0.2,AI_Dynamic,0.39,0.7
5288,24.5,0.3,43.3,23.7,1.9,44.1,3.3,2.5,0.8,0.8,-1.6,AI_Dynamic,0.18,0.86
5289,26.2,7.7,53.4,28.8,0.2,48.5,0.9,5.8,2.6,-4.9,7.5,AI_Dynamic,0.27,0.79
5290,54.8,0.1,91.2,42.4,2.6,81.3,12.5,2.6,12.4,9.9,-2.5,Old_Static,0.83,0.75
5291,14.3,0.1,58.6,13.3,0.3,57.8,0.3,1.1,1.0,-0.8,-0.2,Old_Static,0.91,0.85
5292,22.3,11.0,51.5,29.6,1.6,49.4,3.2,5.3,5.5,-2.1,9.4,AI_Dynamic,0.81,0.98
5293,18.6,9.9,34.2,24.8,1.9,32.4,2.9,4.7,4.4,-1.8,8.0,Old_Static,0.32,0.75
5294,22.3,10.2,43.8,30.2,0.3,41.8,0.7,2.7,3.3,-2.0,9.9,AI_Dynamic,0.61,0.75
5295,9.5,7.8,27.4,14.8,0.4,25.3,5.0,7.1,1.1,-2.1,7.4,AI_Dynamic,0.37,0.98
5296,19.3,7.5,58.3,20.6,0.5,52.6,2.0,7.7,1.3,-5.7,7.0,AI_Dynamic,0.9,0.78
5297,56.1,2.6,90.1,48.2,0.1,79.7,8.9,1.5,7.9,7.4,2.5,AI_Dynamic,0.3,0.91
5298,62.9,0.5,91.7,43.1,3.1,74.5,9.8,7.4,18.4,2.4,-2.6,Old_Static,0.77,0.9
5299,38.1,13.0,72.2,48.3,1.4,70.8,2.9,1.5,6.6,1.4,11.6,AI_Dynamic,0.49,0.89
5300,17.2,0.9,23.2,15.9,0.2,21.2,3.1,5.1,1.3,-2.0,0.7,AI_Dynamic,0.27,0.92
5301,29.0,18.5,69.2,44.0,0.5,66.2,3.9,6.9,12.8,-3.0,18.0,AI_Dynamic,0.53,0.89
5302,25.2,0.8,87.5,23.8,2.7,88.0,6.0,5.5,1.4,0.5,-1.9,Old_Static,0.64,0.89
5303,60.2,2.9,107.2,43.9,2.2,90.2,14.1,2.9,13.1,11.2,0.7,AI_Dynamic,0.52,0.82
5304,11.6,1.0,51.8,9.4,2.2,50.8,6.1,7.1,1.2,-1.0,-1.2,AI_Dynamic,0.2,0.91
5305,26.0,0.9,59.3,24.6,3.6,60.6,0.9,2.2,1.4,-1.3,-2.7,AI_Dynamic,0.13,0.88
5306,13.9,0.7,20.4,14.3,0.2,20.3,4.7,4.8,-0.4,-0.1,0.5,AI_Dynamic,0.47,0.84
5307,34.9,7.9,69.6,39.5,1.5,67.8,0.1,1.7,2.0,-1.6,6.4,AI_Dynamic,0.49,0.79
5308,30.7,0.9,53.9,26.0,3.0,51.3,2.0,4.6,3.3,-2.6,-2.1,AI_Dynamic,0.65,0.81
5309,25.7,18.2,63.6,39.6,4.3,63.6,1.3,1.3,13.3,0.0,13.9,AI_Dynamic,0.46,0.91
5310,11.0,6.5,78.2,14.7,8.0,83.4,0.4,5.6,0.1,-5.2,-1.5,AI_Dynamic,0.14,0.88
5311,28.2,14.2,88.6,39.1,5.1,90.4,0.8,1.0,8.3,-0.2,9.1,AI_Dynamic,0.99,0.8
5312,31.7,0.6,47.0,22.4,6.4,43.5,0.7,2.8,5.5,-2.1,-5.8,AI_Dynamic,0.39,0.96
5313,18.6,12.5,59.5,27.6,0.1,56.1,3.8,7.2,6.8,-3.4,12.4,AI_Dynamic,0.28,0.76
5314,26.1,0.3,69.2,20.0,2.9,65.7,3.9,7.4,3.9,-3.5,-2.6,AI_Dynamic,0.32,0.82
5315,34.6,6.9,59.8,38.6,0.1,57.0,0.2,2.6,0.6,-2.4,6.8,AI_Dynamic,0.85,0.85
5316,25.2,4.7,70.0,23.5,0.0,63.6,2.7,3.7,-1.7,-1.0,4.7,AI_Dynamic,0.86,0.86
5317,30.6,0.7,55.1,25.7,0.1,49.6,0.1,5.6,4.9,-5.5,0.6,AI_Dynamic,0.9,0.7
5318,40.3,0.1,48.3,30.7,0.1,38.7,7.6,2.0,9.6,5.6,0.0,AI_Dynamic,0.5,0.81
5319,30.7,6.6,40.7,33.5,3.8,40.7,4.0,4.0,1.2,0.0,2.8,Old_Static,0.45,0.97
5320,19.0,11.6,41.6,24.9,1.8,37.7,3.8,7.7,5.9,-3.9,9.8,Old_Static,0.86,0.71
5321,29.6,1.4,43.7,25.1,0.9,38.7,1.1,3.9,3.1,-2.8,0.5,AI_Dynamic,0.96,0.73
5322,30.0,1.7,53.0,22.2,2.0,45.5,9.7,2.2,7.8,7.5,-0.3,AI_Dynamic,0.29,0.84
5323,6.5,6.5,17.0,9.0,1.7,14.7,1.6,3.9,1.3,-2.3,4.8,AI_Dynamic,0.51,0.71
5324,32.2,0.1,52.9,31.2,3.8,55.6,8.2,5.5,1.0,2.7,-3.7,AI_Dynamic,0.79,0.85
5325,7.5,8.7,47.6,13.7,0.1,45.2,3.0,0.6,2.0,2.4,8.6,AI_Dynamic,0.94,0.73
5326,29.7,11.7,54.9,36.3,1.1,50.9,2.3,6.3,6.6,-4.0,10.6,AI_Dynamic,0.51,0.77
5327,36.7,2.0,52.2,32.3,0.3,46.1,3.9,10.0,3.4,-6.1,1.7,AI_Dynamic,0.4,0.87
5328,45.9,2.0,63.8,40.4,1.7,58.0,1.3,4.5,5.5,-3.2,0.3,AI_Dynamic,0.14,0.94
5329,3.9,5.7,25.7,8.2,1.1,25.4,1.9,2.2,-2.1,-0.3,4.6,AI_Dynamic,0.7,0.77
5330,39.0,2.8,67.7,24.2,0.4,50.5,5.6,11.6,7.6,-6.0,2.4,AI_Dynamic,0.61,0.78
5331,15.2,1.4,28.9,13.1,1.9,27.3,2.0,0.4,2.1,1.6,-0.5,AI_Dynamic,0.59,0.75
5332,29.2,1.5,50.3,27.7,2.7,50.0,2.9,3.2,1.5,-0.3,-1.2,AI_Dynamic,0.5,0.96
5333,14.8,9.8,28.0,19.6,0.2,23.2,5.0,9.8,4.8,-4.8,9.6,AI_Dynamic,0.5,0.88
5334,14.8,4.7,49.0,14.7,3.0,47.2,4.4,6.2,-0.1,-1.8,1.7,AI_Dynamic,0.34,0.77
5335,18.4,0.1,56.3,13.8,1.3,52.9,2.8,0.6,4.6,2.2,-1.2,AI_Dynamic,0.32,0.9
5336,44.7,1.0,69.0,38.7,1.5,63.5,6.0,0.5,6.0,5.5,-0.5,Old_Static,0.6,0.75
5337,8.4,10.2,41.3,11.6,0.2,34.5,4.9,11.7,3.2,-6.8,10.0,AI_Dynamic,0.89,0.74
5338,28.4,11.0,81.2,34.2,3.0,79.0,1.7,3.9,5.8,-2.2,8.0,AI_Dynamic,0.78,0.71
5339,18.1,2.0,44.9,11.4,2.3,38.5,2.4,4.0,0.9,-1.6,-0.3,AI_Dynamic,0.94,0.78
5340,25.5,5.9,66.7,24.2,2.5,62.0,3.4,8.1,-1.3,-4.7,3.4,AI_Dynamic,0.83,0.73
5341,33.5,0.2,47.3,36.8,2.9,53.3,1.9,4.1,-3.3,-2.2,-2.7,Old_Static,0.34,0.82
5342,9.3,4.7,20.2,7.6,1.5,15.3,1.3,3.6,-1.7,-2.3,3.2,AI_Dynamic,0.58,0.88
5343,61.7,0.4,106.6,48.8,0.4,93.7,5.7,7.2,12.5,-1.5,0.0,Old_Static,0.96,0.86
5344,18.7,5.9,54.1,19.3,3.2,52.0,3.3,1.2,0.6,2.1,2.7,AI_Dynamic,0.82,0.75
5345,49.4,1.6,85.8,40.7,0.5,76.0,7.7,2.1,8.7,5.6,1.1,Old_Static,0.53,0.96
5346,71.0,1.7,97.6,50.4,0.6,75.9,20.6,1.1,20.6,19.5,1.1,AI_Dynamic,0.47,0.85
5347,15.4,10.4,42.3,20.5,3.7,40.7,0.9,0.7,5.1,0.2,6.7,AI_Dynamic,0.17,0.71
5348,39.2,1.1,67.5,21.9,0.9,50.0,4.8,12.7,8.1,-7.9,0.2,AI_Dynamic,0.29,0.89
5349,25.5,7.3,37.7,27.9,1.6,34.4,0.9,4.2,2.4,-3.3,5.7,Old_Static,0.53,0.73
5350,42.1,2.3,69.7,30.0,0.2,55.5,13.6,0.6,12.1,13.0,2.1,AI_Dynamic,0.21,0.82
5351,25.0,0.0,48.4,23.2,2.7,49.3,1.8,0.9,-0.2,0.9,-2.7,AI_Dynamic,0.16,0.73
5352,27.6,1.7,31.2,24.2,0.5,26.6,2.3,6.9,3.4,-4.6,1.2,AI_Dynamic,0.37,0.87
5353,25.9,0.5,33.1,17.0,3.4,27.1,4.6,1.4,3.3,3.2,-2.9,Old_Static,0.39,0.9
5354,28.9,12.6,59.7,35.7,2.8,56.7,0.8,3.8,6.8,-3.0,9.8,AI_Dynamic,0.52,0.87
5355,31.0,7.5,47.9,35.5,0.9,45.8,0.2,2.3,1.3,-2.1,6.6,Old_Static,0.27,0.91
5356,37.7,9.3,74.2,40.6,1.4,69.2,1.3,3.7,2.9,-2.4,7.9,Old_Static,0.63,0.85
5357,40.6,1.3,52.7,28.3,5.0,44.1,2.4,6.2,8.7,-3.8,-3.7,AI_Dynamic,0.33,0.83
5358,19.8,16.5,41.5,30.9,2.3,38.4,2.1,1.0,11.1,1.1,14.2,AI_Dynamic,0.99,0.79
5359,30.8,9.6,55.4,36.5,1.4,52.9,1.3,3.8,4.3,-2.5,8.2,Old_Static,0.18,0.75
5360,18.7,5.0,44.2,17.0,0.1,37.6,0.6,7.2,-1.7,-6.6,4.9,AI_Dynamic,0.5,0.91
5361,13.9,13.3,39.9,24.9,0.2,37.8,3.2,1.1,6.4,2.1,13.1,AI_Dynamic,0.32,0.86
5362,36.9,8.3,80.0,37.4,0.1,72.3,3.9,11.6,0.5,-7.7,8.2,AI_Dynamic,0.8,0.76
5363,9.9,5.2,30.0,12.7,0.2,27.8,0.0,2.2,-1.6,-2.2,5.0,AI_Dynamic,0.25,0.99
5364,8.1,7.8,47.7,9.7,0.7,42.2,3.7,9.2,1.6,-5.5,7.1,AI_Dynamic,0.37,0.85
5365,34.2,0.6,55.2,24.6,2.8,47.8,9.4,2.0,9.6,7.4,-2.2,AI_Dynamic,0.15,0.9
5366,31.3,2.2,38.4,18.7,1.1,24.7,5.9,7.8,4.2,-1.9,1.1,Old_Static,0.15,0.79
5367,32.3,1.1,83.7,32.6,0.7,83.6,3.5,3.6,-0.3,-0.1,0.4,AI_Dynamic,0.24,0.83
5368,29.0,0.9,43.5,20.0,0.2,33.8,2.1,7.6,9.0,-5.5,0.7,AI_Dynamic,0.32,0.8
5369,29.2,2.5,60.7,21.9,3.8,54.7,6.7,0.7,7.3,6.0,-1.3,AI_Dynamic,0.13,0.94
5370,17.9,14.3,62.0,27.9,0.8,58.5,3.6,0.1,9.4,3.5,13.5,AI_Dynamic,0.54,0.96
5371,16.8,10.7,49.8,21.9,4.8,49.0,0.7,1.5,5.1,-0.8,5.9,AI_Dynamic,0.51,0.92
5372,26.1,11.4,85.3,36.0,1.7,85.5,3.3,3.5,3.7,-0.2,9.7,AI_Dynamic,0.48,0.77
5373,16.8,10.6,81.1,22.7,2.3,78.7,4.8,7.2,5.9,-2.4,8.3,AI_Dynamic,0.76,0.76
5374,40.2,0.6,100.1,37.8,8.0,105.1,2.9,7.9,2.4,-5.0,-7.4,Old_Static,0.32,0.74
5375,38.7,0.3,67.4,30.7,3.4,62.5,0.5,4.4,6.6,-3.9,-3.1,AI_Dynamic,0.49,0.75
5376,41.2,0.1,58.2,28.1,1.4,46.4,6.5,5.3,10.9,1.2,-1.3,Old_Static,0.81,0.84
5377,41.4,2.4,73.8,28.9,7.4,66.3,6.2,1.3,7.9,4.9,-5.0,Old_Static,0.54,0.77
5378,35.5,16.9,58.4,47.7,3.3,57.0,5.0,6.4,12.2,-1.4,13.6,AI_Dynamic,1.0,0.96
5379,9.7,10.3,32.5,20.5,5.5,38.5,3.8,2.2,0.6,1.6,4.8,Old_Static,0.35,0.89
5380,24.3,2.3,38.1,26.2,0.4,38.1,4.1,4.1,-1.9,0.0,1.9,AI_Dynamic,0.4,0.77
5381,47.4,1.6,77.6,31.5,0.7,60.8,10.4,6.4,14.7,4.0,0.9,AI_Dynamic,0.83,0.96
5382,10.3,1.4,17.8,11.2,1.2,18.5,2.4,1.7,-0.9,0.7,0.2,Old_Static,0.29,0.86
5383,25.7,0.3,48.4,25.8,3.2,51.4,0.1,3.1,-0.1,-3.0,-2.9,AI_Dynamic,0.16,0.76
5384,33.3,2.8,62.8,29.8,2.4,58.9,5.6,1.7,3.5,3.9,0.4,Old_Static,0.12,0.86
5385,19.9,16.7,83.4,34.3,1.6,82.7,0.7,0.0,9.8,0.7,15.1,AI_Dynamic,0.92,0.84
5386,61.5,0.9,83.0,48.0,3.1,71.7,11.6,0.3,13.5,11.3,-2.2,AI_Dynamic,0.92,0.88
5387,6.6,3.0,14.8,10.2,2.1,17.5,0.2,2.5,-3.6,-2.3,0.9,AI_Dynamic,0.84,0.73
5388,40.3,8.4,51.6,42.8,1.1,46.8,1.5,3.3,2.5,-1.8,7.3,AI_Dynamic,0.33,0.86
5389,19.8,5.8,35.6,18.2,1.4,29.6,3.3,9.3,-1.6,-6.0,4.4,AI_Dynamic,0.28,0.91
5390,3.7,5.9,26.8,8.1,8.0,33.3,1.9,8.4,-1.8,-6.5,-2.1,AI_Dynamic,0.91,0.71
5391,26.9,19.2,64.7,41.5,2.1,62.2,3.6,6.1,14.6,-2.5,17.1,AI_Dynamic,0.7,0.89
5392,60.3,1.5,68.1,41.0,1.9,49.2,14.4,4.5,18.7,9.9,-0.4,AI_Dynamic,0.91,0.97
5393,28.0,15.4,55.8,36.4,0.2,49.0,0.5,7.3,8.4,-6.8,15.2,AI_Dynamic,0.46,0.91
5394,41.1,0.4,46.8,27.6,1.2,34.1,9.1,3.6,11.9,5.5,-0.8,AI_Dynamic,0.62,0.82
5395,44.6,0.9,60.5,35.0,2.4,52.4,5.2,2.9,3.2,2.3,-1.5,AI_Dynamic,0.16,0.86
