order_id,restaurant_id,rider_id,order_timestamp,items_count,order_complexity_score,map_routing_efficiency,num_traffic_signals,signal_wait_time_min,actual_prep_time_min,actual_delivery_time_min,distance_km,traffic_level,weather_condition,peak_hour_flag,order_status,customer_eta_given_min,actual_total_time_min
5951,141,264,10/8/2023 14:24,5,2,0.74,4,0.8,30.8,27.1,8.9,Medium,Clear,1,Delivered,79,66.6
5952,225,105,10/30/2023 11:24,2,3,0.73,7,1,12.4,17.2,4.3,Low,Heavy Rain,0,Delivered,40,33.9
5953,36,481,10/5/2023 7:05,1,2,0.76,12,3,7.6,22.4,4.2,Medium,Clear,0,Delivered,35,37.5
5954,133,224,10/13/2023 5:22,1,1,0.91,16,5.3,28.1,33.7,7.9,Medium,Rain,0,Delivered,61,64.1
5955,25,419,10/23/2023 20:43,7,5,0.76,5,0.4,23.8,5.8,2.5,Low,Clear,1,Delivered,41,37.1
5956,37,466,10/20/2023 21:44,8,1,0.96,30,6.2,37,36.4,11.9,Medium,Clear,1,Delivered,92,77.6
5957,19,115,10/22/2023 5:17,4,4,0.97,3,1,42.4,14.6,4.2,Medium,Clear,0,Delivered,56,60.9
5958,35,379,10/3/2023 13:04,4,5,0.78,7,1.1,53.9,19,5.2,Low,Clear,1,Delivered,85,81.2
5959,6,235,10/18/2023 9:36,2,2,0.73,3,0.5,25,12.4,3.5,Low,Clear,0,Delivered,53,44.8
5960,199,272,10/28/2023 7:44,2,5,0.82,11,4.6,33.1,28.6,8.1,Medium,Clear,0,Delivered,72,69
5961,34,274,10/23/2023 13:56,3,4,0.94,1,0.2,57.3,5,1.7,Medium,Clear,1,Delivered,64,69.3
5962,56,443,10/21/2023 11:49,8,1,0.73,17,11.6,42.7,67,11.2,High,Clear,0,Delivered,131,115.6
5963,256,230,10/18/2023 7:42,6,2,0.73,3,0.2,19.4,22.8,4.3,Low,Heavy Rain,0,Delivered,51,44.7
5964,211,217,10/28/2023 11:25,8,3,0.77,22,12,24.4,48.8,11.2,High,Clear,0,Delivered,76,76.5
5965,97,34,10/1/2023 14:15,8,3,0.91,6,2.3,47.7,17,3.8,High,Clear,1,Delivered,81,70.9
5966,282,388,10/12/2023 10:53,2,1,0.81,14,10.7,43,37.3,6.7,High,Clear,0,Delivered,91,88.3
5967,241,197,10/30/2023 17:00,8,2,0.92,13,1,34,17.1,8.6,Low,Clear,0,Delivered,56,57.9
5968,170,383,10/19/2023 20:47,5,2,0.82,15,2.2,30.8,28.7,7.7,Low,Clear,1,Delivered,60,64.1
5969,294,462,10/4/2023 7:13,3,5,0.72,4,0.3,38.9,20.8,6.6,Low,Rain,0,Delivered,67,66.3
5970,227,449,10/15/2023 17:37,6,1,1,8,5,5.8,51.1,9.7,High,Rain,0,Delivered,68,60.8
5971,127,317,10/11/2023 8:18,2,5,0.9,18,7.6,37.7,28.7,6.2,High,Clear,0,Delivered,81,72.7
5972,280,214,10/6/2023 1:06,8,1,0.89,12,0.9,32.7,11.4,4.7,Low,Clear,0,Delivered,59,52.1
5973,21,46,10/7/2023 7:56,6,4,0.85,16,1.8,44.4,20.2,8.9,Low,Clear,0,Delivered,79,67
5974,246,405,10/16/2023 1:38,5,1,0.72,33,15.5,18,44.5,11.3,Medium,Clear,0,Delivered,67,64.1
5975,90,333,10/10/2023 10:42,8,5,1,4,0.3,16.3,15,7.6,Low,Clear,0,Delivered,38,35.9
5976,6,240,10/13/2023 6:25,5,2,0.84,12,3.6,23.7,14,4.1,Medium,Clear,0,Delivered,49,45.5
5977,266,254,10/16/2023 15:04,3,1,0.71,6,2.1,15.4,34.5,9.4,High,Clear,0,Delivered,56,52
5978,97,228,10/3/2023 19:14,3,2,0.8,19,4.5,49.7,46.5,9.4,Medium,Clear,1,Delivered,126,106.2
5979,150,221,10/14/2023 9:55,5,4,0.71,7,1.7,18.6,14.2,3.9,Medium,Clear,0,Delivered,39,40.9
5980,80,379,10/14/2023 12:35,4,3,0.85,13,1.6,45.7,18,5.2,Low,Clear,1,Delivered,81,71.1
5981,17,166,10/23/2023 22:31,7,3,0.93,5,0.8,17.4,8,2.6,Low,Clear,0,Delivered,28,30
5982,138,73,10/22/2023 17:58,8,5,0.99,1,0.3,12.7,4.6,1.9,Medium,Clear,0,Delivered,25,25.7
5983,140,225,10/26/2023 2:49,8,1,0.95,10,7.7,27.3,34.5,9.9,High,Clear,0,Delivered,60,66
5984,40,86,10/26/2023 4:54,3,4,0.78,11,1.8,46.3,14.2,5.1,Medium,Clear,0,Delivered,65,65.7
5985,168,81,10/14/2023 10:39,7,4,0.8,10,0.7,25,15.3,4.1,Low,Clear,0,Delivered,41,41.9
5986,74,444,10/23/2023 1:03,1,2,0.86,6,0.5,20.2,10.5,3.8,Low,Rain,0,Delivered,42,40.5
5987,74,215,10/7/2023 19:32,4,5,0.91,4,1.2,25,9.9,1.8,Medium,Rain,1,Delivered,39,41.5
5988,50,164,10/5/2023 22:22,1,4,0.92,10,1,29.4,21.9,11.8,Low,Clear,0,Cancelled,51,54.5
5989,10,390,10/31/2023 3:50,6,1,0.95,9,1.3,11.5,8.5,5,Low,Clear,0,Delivered,24,26.6
5990,103,240,10/3/2023 16:39,6,4,0.77,4,0.7,20.1,6.6,2.8,Low,Clear,0,Delivered,40,34.7
5991,299,423,10/5/2023 10:16,6,3,0.73,27,11.2,19.7,44.9,10.5,Medium,Clear,0,Delivered,73,72.5
5992,104,413,10/2/2023 12:12,2,5,0.75,25,10.5,41.6,38.7,9,Medium,Clear,1,Delivered,92,81.3
5993,290,411,10/30/2023 19:23,3,2,0.98,6,1.1,16.2,35.3,8.3,Low,Rain,1,Delivered,67,59.3
5994,280,69,10/14/2023 11:46,3,1,0.74,8,0.9,37.1,17.7,4.3,Low,Rain,0,Delivered,71,60.5
5995,142,137,10/8/2023 8:22,5,3,0.8,8,3.8,30.9,17.1,5.6,Medium,Clear,0,Delivered,59,56.4
5996,297,152,10/8/2023 14:19,7,4,0.76,17,5.9,30.8,41.1,10.3,Medium,Rain,1,Delivered,73,74.7
5997,170,447,10/17/2023 19:21,3,5,0.73,20,7.5,37.6,39.5,8,Medium,Clear,1,Delivered,76,80.6
5998,13,403,10/25/2023 11:36,7,5,0.86,10,1.7,26.4,15.8,4.8,Medium,Clear,0,Delivered,47,43.7
5999,157,97,10/5/2023 17:36,6,1,0.81,3,1.7,7.3,10.2,2.2,High,Clear,0,Delivered,23,21.4
6000,174,379,10/27/2023 20:33,1,2,0.92,20,9.4,43.7,50.7,10.9,Medium,Clear,1,Delivered,92,99.1
6001,162,158,10/9/2023 17:35,8,3,0.82,30,13.7,29.4,41,11.5,Medium,Clear,0,Delivered,69,73.1
6002,132,186,10/11/2023 13:00,4,2,0.87,23,12.2,24.2,42.7,8.9,High,Clear,1,Delivered,80,74
6003,28,168,10/25/2023 1:37,8,1,0.95,11,7.1,25,53.9,8.6,High,Clear,0,Delivered,101,88
6004,83,244,10/16/2023 3:34,2,1,0.86,5,4,14,26,6.9,High,Clear,0,Delivered,40,41.4
6005,269,119,10/28/2023 19:58,7,3,0.83,10,2.6,37.3,52.6,11.7,Medium,Clear,1,Cancelled,110,93.9
6006,251,196,10/20/2023 21:24,7,5,0.74,11,2.5,42.4,33.9,8.6,Medium,Clear,1,Delivered,78,78.7
6007,106,288,10/13/2023 20:29,4,5,0.87,5,1,30.2,5.6,1.8,Medium,Clear,1,Delivered,35,37.5
6008,261,369,10/1/2023 14:03,8,3,0.73,5,1.9,36.1,11.9,2,High,Clear,1,Delivered,55,51
6009,14,65,10/5/2023 14:29,1,2,0.73,31,5.2,26,31.6,11.6,Low,Clear,1,Delivered,70,63.3
6010,80,162,10/23/2023 14:54,2,3,0.84,21,7.3,38.2,31.6,11.4,Medium,Clear,1,Delivered,75,76
6011,160,85,10/4/2023 4:56,7,5,0.86,12,4,38.7,26,7.1,Medium,Rain,0,Delivered,71,66.6
6012,178,415,10/29/2023 20:34,8,2,0.92,3,0.2,10,7.8,3.4,Low,Clear,1,Delivered,29,27
6013,155,59,10/30/2023 18:21,8,4,0.84,16,4.6,8.6,38.1,7.4,Medium,Heavy Rain,0,Delivered,52,49.6
6014,35,462,10/13/2023 9:11,5,2,0.89,25,11.9,42.9,33.8,9.4,Medium,Clear,0,Delivered,79,84.5
6015,259,282,10/6/2023 9:19,3,5,0.98,2,1.2,27.7,5.9,1.1,High,Clear,0,Delivered,43,40.6
6016,260,150,10/18/2023 5:39,3,1,0.98,24,1.6,24.5,26.2,10.1,Low,Clear,0,Delivered,69,58.8
6017,135,418,10/4/2023 1:10,5,2,0.78,6,3.2,8.8,43.4,6.1,High,Clear,0,Delivered,53,57.3
6018,131,481,10/11/2023 22:29,1,2,0.84,11,3.7,31.6,39,6.1,High,Clear,0,Delivered,93,77.9
6019,81,121,10/23/2023 14:11,7,1,0.86,6,2.2,49.8,15.8,5.8,Medium,Clear,1,Delivered,81,74.6
6020,59,269,10/12/2023 11:13,5,5,0.83,21,2.3,34,22,8.6,Low,Clear,0,Delivered,66,58.2
6021,74,255,10/30/2023 4:38,8,4,0.99,9,3.5,18.9,15.4,3.3,High,Rain,0,Cancelled,41,40.9
6022,239,224,10/15/2023 11:26,7,4,0.79,21,9.1,17,50.1,7.7,Medium,Heavy Rain,0,Delivered,82,72.7
6023,129,55,10/14/2023 20:28,6,3,0.86,4,1.4,54.6,8.1,1.5,Medium,Clear,1,Delivered,67,67.7
6024,138,136,10/14/2023 9:55,7,4,0.74,12,7.1,7.6,53.6,9.9,High,Clear,0,Delivered,78,70.4
6025,103,190,10/2/2023 4:12,1,4,0.89,10,4.1,15.5,61.1,10,Medium,Heavy Rain,0,Delivered,83,86.6
6026,9,406,10/1/2023 18:00,2,2,0.8,3,0.4,38.7,28.7,4.4,Low,Heavy Rain,0,Delivered,80,71.9
6027,232,253,10/3/2023 7:52,4,3,0.94,5,0.3,29.8,6.5,2.2,Low,Clear,0,Delivered,44,41.5
6028,99,489,10/26/2023 11:18,4,4,0.74,26,6.3,14.8,28.1,9.2,Medium,Clear,0,Cancelled,50,49.3
6029,218,312,10/27/2023 16:36,8,2,0.96,4,0.5,12.8,12.8,6.2,Low,Clear,0,Delivered,37,31.5
6030,237,84,10/12/2023 3:46,5,3,0.83,18,1.3,37.2,27.4,11.2,Low,Rain,0,Delivered,72,70.9
6031,222,405,10/14/2023 0:08,3,2,0.82,5,1.2,23.9,12.2,4.9,Medium,Clear,0,Delivered,35,37.7
6032,168,354,10/9/2023 22:00,5,1,0.93,23,8.1,17.9,40.6,10.3,Medium,Clear,0,Delivered,60,65.2
6033,62,177,10/22/2023 12:43,3,5,0.79,3,2.6,36.4,9.8,1.3,High,Clear,1,Delivered,54,53
6034,10,94,10/6/2023 22:18,5,5,0.96,13,1.9,18.2,24.7,9.5,Low,Clear,0,Delivered,49,51.7
6035,234,390,10/5/2023 1:19,8,5,0.78,18,10.9,18.4,37.8,8.5,High,Clear,0,Delivered,69,61.9
6036,87,35,10/22/2023 17:39,5,4,0.92,10,2.3,19.7,27.2,6.8,Medium,Clear,0,Delivered,47,50.3
6037,267,411,10/22/2023 5:17,7,5,0.72,31,12.9,23.3,92.2,11,High,Clear,0,Delivered,131,121
6038,204,212,10/2/2023 4:15,4,5,0.91,5,3.8,24.8,53.6,11.4,High,Rain,0,Delivered,89,83.9
6039,241,126,10/12/2023 19:05,8,3,0.78,27,12.3,36.7,44.2,11.2,Medium,Clear,1,Delivered,85,87.7
6040,56,369,10/4/2023 11:58,6,3,0.92,4,0.8,39.7,22.5,7.6,Medium,Clear,0,Cancelled,71,67.7
6041,110,230,10/25/2023 20:41,3,3,0.95,15,10.6,29.3,37.7,6.7,High,Clear,1,Delivered,73,71.6
6042,49,168,10/30/2023 7:55,6,4,0.75,11,4.3,20.2,24.2,4,Medium,Clear,0,Delivered,51,53.1
6043,243,14,10/31/2023 9:49,6,5,0.75,7,2.3,33.9,13.9,2.8,Medium,Clear,0,Delivered,56,57.5
6044,16,74,10/10/2023 14:54,6,4,0.92,5,1.3,19.9,40.5,7.1,Medium,Rain,1,Delivered,62,66.3
6045,73,52,10/28/2023 21:12,4,4,0.75,1,0.1,34.2,5.5,2.6,Low,Clear,1,Delivered,50,46.3
6046,202,362,10/9/2023 0:41,6,4,0.71,8,4.6,14.1,21.3,2.9,High,Clear,0,Delivered,49,42.1
6047,93,207,10/19/2023 15:35,7,4,0.72,5,1.5,43.9,35.7,4.9,Medium,Rain,0,Delivered,102,85.3
6048,137,296,10/10/2023 3:07,3,4,0.71,2,0.1,17.1,6.6,3.1,Low,Clear,0,Delivered,28,25.6
6049,33,43,10/29/2023 10:51,2,4,0.97,7,0.9,46.4,10.5,6.5,Low,Clear,0,Delivered,66,58.4
6050,88,368,10/25/2023 4:51,6,5,0.96,15,2.8,33.4,30,8.3,Medium,Clear,0,Delivered,71,72.1
6051,203,442,10/27/2023 0:07,6,3,0.87,5,2.3,25.9,27.1,8.7,High,Clear,0,Delivered,66,56.1
6052,39,3,10/18/2023 23:25,2,2,0.85,3,0.7,29.7,36.2,6.9,Medium,Rain,0,Delivered,85,72.7
6053,114,399,10/2/2023 17:09,6,2,0.77,13,11.3,31.6,52.2,6.7,High,Rain,0,Delivered,94,90.4
6054,247,429,10/24/2023 15:08,2,2,0.85,9,1.7,26.6,16.5,6.2,Medium,Clear,0,Delivered,50,49.2
6055,208,95,10/6/2023 19:14,1,1,0.98,10,3.1,39,16.4,3.7,Medium,Clear,1,Delivered,57,57.6
6056,297,395,10/8/2023 20:54,8,3,0.87,15,2,32.8,19.5,8.2,Low,Clear,1,Delivered,55,53.8
6057,211,238,10/18/2023 18:26,4,5,0.72,16,4.9,24.3,26.2,8.2,Medium,Clear,0,Delivered,57,53.5
6058,59,167,10/8/2023 15:22,4,4,0.71,10,3.7,38.6,15.6,3.8,Medium,Clear,0,Delivered,71,60.7
6059,156,19,10/15/2023 14:39,2,2,0.96,6,0.4,19,13.1,8.7,Low,Clear,1,Delivered,40,38
6060,122,207,10/27/2023 0:06,5,3,0.77,17,2.9,12,40.2,10.4,Low,Clear,0,Delivered,59,59.7
6061,120,230,10/12/2023 4:52,4,5,0.7,11,1.1,35.1,24,7.5,Low,Clear,0,Delivered,59,63.7
6062,297,404,10/26/2023 22:27,3,2,0.92,5,1.5,25.3,8.7,2.3,Medium,Clear,0,Delivered,42,42
6063,62,214,10/7/2023 2:10,4,3,0.95,7,2.3,28.7,14.8,4.6,Medium,Clear,0,Delivered,57,49.5
6064,158,455,10/18/2023 13:43,4,5,0.79,3,2.1,36.4,10.2,2,High,Clear,1,Delivered,47,48.3
6065,40,56,10/14/2023 0:41,8,3,0.95,7,0.5,46.3,7.2,4.3,Low,Clear,0,Delivered,53,55.4
6066,242,334,10/5/2023 19:05,8,4,0.94,8,0.8,48.4,10.7,3.3,Low,Clear,1,Delivered,74,62.5
6067,40,374,10/15/2023 22:52,3,3,0.85,15,2,39.7,15.9,7.1,Low,Clear,0,Delivered,57,60
6068,190,132,10/19/2023 10:32,2,3,0.98,8,4.9,9.9,22,5.7,High,Clear,0,Delivered,46,41.6
6069,234,9,10/13/2023 14:23,7,1,0.95,6,0.4,17.7,14.5,8.9,Low,Clear,1,Delivered,48,41.4
6070,15,231,10/30/2023 10:04,7,4,0.71,12,4.8,19,17.4,5,Medium,Clear,0,Delivered,48,42.5
6071,124,153,10/27/2023 1:06,2,3,0.97,8,0.9,32.8,5.9,2.7,Low,Clear,0,Delivered,48,41.5
6072,228,431,10/22/2023 2:25,3,4,0.86,8,1.3,42.4,14.6,3.6,Medium,Rain,0,Delivered,76,66.8
6073,280,483,10/8/2023 10:29,7,3,0.84,11,4.6,33.5,31.2,7,Medium,Clear,0,Delivered,76,70.5
6074,48,485,10/14/2023 3:28,8,4,0.99,8,1.3,42.9,15,5.9,Medium,Clear,0,Delivered,64,64.2
6075,189,305,10/17/2023 12:14,4,5,0.79,2,0.4,51.2,6.9,1.5,Medium,Clear,1,Delivered,64,63.6
6076,47,411,10/22/2023 15:57,6,2,0.83,3,1.2,21.2,16.1,3.3,Medium,Clear,0,Delivered,40,43
6077,184,284,10/22/2023 14:14,4,1,0.76,3,1,27.3,12.2,4.3,Medium,Clear,1,Cancelled,51,47
6078,105,472,10/30/2023 3:00,2,2,0.96,7,0.9,21.3,16.1,9,Low,Clear,0,Delivered,37,40
6079,247,481,10/3/2023 23:31,6,3,0.72,26,8.4,26.8,69.9,9,Medium,Rain,0,Delivered,111,102.2
6080,264,481,10/15/2023 2:16,1,3,0.7,18,8.4,29.9,52.1,8.7,Medium,Clear,0,Delivered,90,84.4
6081,206,190,10/8/2023 5:20,2,5,0.75,18,3.2,29.5,40.7,10,Medium,Clear,0,Delivered,70,72.9
6082,18,16,10/19/2023 8:26,3,3,0.89,28,16.2,46.9,63.3,10.6,High,Clear,0,Delivered,132,115.3
6083,251,343,10/11/2023 10:38,6,4,0.74,2,0.4,33.5,3.8,1.8,Low,Clear,0,Delivered,47,40.3
6084,238,430,10/15/2023 20:19,1,2,0.98,11,5,16,33.6,6.4,High,Clear,1,Delivered,54,59.2
6085,66,203,10/4/2023 23:49,7,3,0.9,2,0.3,17.2,12.9,2.6,Medium,Rain,0,Delivered,33,32.3
6086,150,174,10/3/2023 10:14,1,5,0.9,9,2.8,24.3,14.7,4.9,Medium,Clear,0,Delivered,53,48.8
6087,193,168,10/13/2023 6:52,8,1,0.99,22,3.4,22.6,27.5,8.3,Low,Clear,0,Delivered,63,59.6
6088,147,339,10/11/2023 6:08,3,2,0.72,17,1.4,22.8,16.6,7.6,Low,Clear,0,Delivered,50,47.8
6089,183,34,10/24/2023 16:12,6,5,0.9,4,1,18.9,7.8,2.4,Medium,Clear,0,Delivered,39,32.9
6090,106,471,10/31/2023 11:48,5,5,0.97,16,6.3,18.5,30.7,9.3,High,Clear,0,Delivered,55,54.4
6091,236,394,10/30/2023 1:33,2,2,0.89,19,9.8,23.8,61.7,9.7,High,Clear,0,Delivered,107,93.1
6092,126,229,10/11/2023 16:49,4,5,0.84,5,4.2,32.7,16.1,2.5,High,Clear,0,Delivered,54,50.8
6093,179,495,10/13/2023 2:57,7,1,0.71,15,1.3,31.8,21,7.8,Low,Clear,0,Delivered,66,58.8
6094,13,1,10/12/2023 14:54,6,1,0.75,19,1.7,29.3,31.6,11.4,Low,Clear,1,Delivered,70,70
6095,231,322,10/16/2023 15:38,8,3,0.98,4,1.8,44.3,5.4,2,Medium,Clear,0,Cancelled,56,56.1
6096,28,115,10/24/2023 13:21,2,4,0.99,5,4.3,42.4,16.6,2.8,High,Clear,1,Delivered,72,62.8
6097,261,214,10/9/2023 5:44,3,3,0.85,14,0.9,31.4,22.9,9.4,Low,Clear,0,Delivered,54,58.9
6098,100,254,10/23/2023 0:41,8,4,0.97,8,2.7,23.9,11.3,4.7,Medium,Clear,0,Delivered,39,42.6
6099,188,145,10/2/2023 2:27,4,2,0.84,29,13.9,39.9,76,11.5,High,Clear,0,Cancelled,135,117.4
6100,300,47,10/20/2023 9:02,5,5,0.75,21,4.5,43.4,25.5,7.9,Medium,Clear,0,Delivered,87,75.6
6101,119,280,10/11/2023 11:00,7,3,0.73,13,7.9,18.2,59.5,6.3,High,Rain,0,Delivered,82,81.6
6102,46,178,10/9/2023 17:17,8,5,0.95,12,1.8,24.1,10.5,4.7,Low,Clear,0,Delivered,38,39.2
6103,68,213,10/7/2023 14:27,3,3,0.98,1,0.2,33.5,9.5,3.6,Medium,Rain,1,Cancelled,49,46.5
6104,171,360,10/1/2023 18:33,2,3,0.82,23,6.1,33.3,26.6,8.2,Medium,Clear,0,Delivered,65,68.9
6105,196,285,10/9/2023 20:56,7,1,0.74,3,1,19.1,21.1,7.5,Medium,Clear,1,Delivered,54,48.6
6106,20,245,10/31/2023 11:20,1,4,0.95,13,2.2,18.3,13.8,4.9,Low,Clear,0,Delivered,46,40.8
6107,111,253,10/21/2023 5:49,3,2,0.8,10,4.5,9.5,52.4,11.1,Medium,Clear,0,Delivered,64,66.6
6108,146,206,10/23/2023 15:39,3,5,0.85,6,2.2,34.4,34.8,9.4,Medium,Clear,0,Delivered,65,71.4
6109,192,72,10/23/2023 21:01,2,3,1,10,4,35.7,16.2,3.9,Medium,Clear,1,Delivered,65,58.8
6110,229,222,10/15/2023 21:54,5,5,0.9,6,2.2,17.5,34.2,11.4,High,Clear,1,Delivered,64,58.7
6111,12,342,10/16/2023 0:25,2,1,0.92,23,3.2,30,24.2,9.3,Low,Rain,0,Delivered,59,59
6112,217,215,10/18/2023 5:23,8,2,0.78,10,2.7,43.1,46.7,10.9,Medium,Clear,0,Delivered,104,91.4
6113,79,360,10/30/2023 0:58,2,4,0.78,3,2.2,25.6,11.3,2.5,High,Clear,0,Delivered,47,39.9
6114,36,499,10/22/2023 1:41,5,4,0.79,0,0,10.2,4.5,1.4,High,Clear,0,Delivered,14,15.8
6115,264,141,10/15/2023 18:57,5,3,0.88,18,6.2,24.8,21.7,6.4,Medium,Clear,0,Delivered,52,53.9
6116,28,448,10/27/2023 0:08,3,2,0.98,9,4.6,24.9,25.3,5.9,High,Clear,0,Delivered,57,59.2
6117,86,156,10/1/2023 23:03,1,4,0.91,16,1.8,38.6,32.1,10.6,Low,Rain,0,Delivered,95,79.6
6118,188,222,10/14/2023 20:16,2,2,0.79,1,0.2,44.5,6.9,2.9,Medium,Clear,1,Delivered,54,54.6
6119,254,389,10/7/2023 22:25,1,5,0.89,1,0.7,31.6,6.5,1.3,High,Clear,0,Delivered,46,41
6120,80,330,10/4/2023 16:14,8,1,0.74,6,4.5,35.7,27.2,6.8,High,Clear,0,Delivered,68,68.1
6121,186,231,10/17/2023 7:15,5,2,0.83,1,0.2,38.2,6.7,3,Medium,Clear,0,Delivered,48,47.7
6122,5,393,10/23/2023 4:41,5,2,0.97,1,0.1,36.6,4.3,1.5,Low,Clear,0,Delivered,40,43
6123,46,142,10/17/2023 5:56,2,4,0.77,3,0.5,18.9,2.9,1.2,Low,Clear,0,Delivered,23,24.4
6124,102,358,10/16/2023 11:21,3,3,0.87,5,2.2,22.7,29.5,2.6,High,Heavy Rain,0,Delivered,64,57
6125,2,394,10/18/2023 16:17,7,3,0.72,2,0.7,9.6,34.4,5.1,High,Clear,0,Delivered,47,49.1
6126,217,417,10/17/2023 17:50,2,5,0.73,11,5,48.4,40.8,10.7,Medium,Rain,0,Delivered,115,96.2
6127,25,75,10/19/2023 14:36,3,4,0.72,14,10.6,19.9,75.7,9.4,High,Rain,1,Delivered,123,105.3
6128,257,40,10/5/2023 8:26,4,4,0.76,6,0.6,25.6,17.2,6.8,Low,Clear,0,Delivered,55,52
6129,223,390,10/16/2023 6:40,8,1,0.84,5,0.7,29.5,10,5.7,Low,Clear,0,Delivered,51,43.7
6130,69,273,10/24/2023 9:13,3,3,0.97,17,2.9,36.6,14.3,6,Medium,Clear,0,Delivered,53,53.5
6131,197,420,10/16/2023 2:37,2,4,0.8,31,4.9,25.7,30.7,10.7,Low,Clear,0,Delivered,64,66.1
6132,272,70,10/29/2023 16:16,2,5,0.89,18,9.6,16.9,39.5,9,High,Clear,0,Delivered,71,63.3
6133,182,317,10/21/2023 8:04,3,1,0.87,7,0.6,38.7,6.3,2.9,Low,Clear,0,Delivered,54,51.3
6134,18,111,10/24/2023 19:57,1,3,0.74,17,1.4,48.2,37.8,11.3,Low,Clear,1,Delivered,93,91.7
6135,107,458,10/15/2023 7:43,3,3,0.84,4,1.2,16.4,28.9,9.5,Medium,Rain,0,Delivered,54,49.4
6136,17,433,10/22/2023 21:26,4,3,0.74,2,0.7,19.9,7.1,1.4,Medium,Heavy Rain,1,Delivered,37,33.3
6137,125,234,10/18/2023 10:32,4,1,0.79,5,0.8,7,14.2,6.5,Low,Clear,0,Delivered,26,26
6138,82,197,10/21/2023 0:07,1,5,0.73,15,2.5,29.5,27.7,8.2,Medium,Clear,0,Delivered,63,62.9
6139,4,339,10/16/2023 23:33,4,5,0.76,4,0.7,34.9,3.9,1.7,Low,Clear,0,Delivered,45,44.5
6140,115,199,10/8/2023 21:57,2,4,0.81,11,1.8,18.5,32.8,4.9,Low,Heavy Rain,1,Delivered,62,52.5
6141,137,24,10/10/2023 9:23,1,4,0.89,9,1.6,14,31.8,8.1,Low,Rain,0,Delivered,56,49.8
6142,287,307,10/2/2023 8:25,1,3,0.74,25,6.1,44.1,48.9,10,Medium,Clear,0,Delivered,112,95.4
6143,228,426,10/5/2023 12:14,1,2,0.88,26,5.5,41.2,53.3,11.7,Medium,Clear,1,Delivered,96,103.4
6144,16,147,10/10/2023 13:23,6,4,0.77,6,2.6,18,10.5,2.3,Medium,Clear,1,Delivered,36,34.6
6145,298,62,10/12/2023 17:23,8,5,0.72,16,2.7,46,39.1,8,Medium,Rain,0,Delivered,104,89.9
6146,212,459,10/3/2023 11:24,3,3,0.98,31,9.1,19.9,28.8,10.8,Medium,Clear,0,Delivered,58,55.6
6147,246,67,10/6/2023 14:27,8,5,0.72,16,4.8,32.3,79.6,8.9,Medium,Heavy Rain,1,Delivered,132,114.7
6148,286,30,10/15/2023 22:44,3,3,0.95,14,1.2,42.6,14.7,8,Low,Clear,0,Delivered,58,60.9
6149,282,107,10/27/2023 0:44,1,1,0.92,1,0.4,38.2,24.8,3.4,High,Heavy Rain,0,Delivered,73,66.4
6150,177,166,10/20/2023 10:06,7,4,0.79,28,10.5,28,52.9,10,Medium,Clear,0,Delivered,84,87.3
6151,31,390,10/30/2023 23:38,4,1,0.92,11,1.1,38.8,11.8,7.2,Low,Clear,0,Delivered,60,56.2
6152,50,367,10/2/2023 16:08,6,4,0.78,5,0.4,26.9,8.1,2.2,Low,Clear,0,Delivered,48,40.7
6153,143,483,10/13/2023 11:31,8,5,0.94,16,4.3,42.3,42.7,11.3,Medium,Clear,0,Delivered,109,94.7
6154,52,406,10/10/2023 4:24,6,5,0.73,33,10.6,33.6,71.1,11.9,Medium,Clear,0,Delivered,124,107.2
6155,233,121,10/29/2023 2:00,2,2,0.71,19,3.3,42.6,22.9,6.9,Medium,Clear,0,Delivered,69,68.5
6156,166,11,10/20/2023 15:44,2,5,0.74,5,2.4,28.9,33.6,9.5,Medium,Clear,0,Cancelled,69,68.7
6157,38,72,10/28/2023 11:32,3,3,0.92,16,6.2,31.1,31.3,7.4,Medium,Clear,0,Delivered,66,68
6158,20,347,10/10/2023 16:19,5,2,0.99,3,0.2,18.6,16.2,5.6,Low,Clear,0,Delivered,39,39.9
6159,99,253,10/31/2023 8:12,1,3,0.9,4,0.7,14.6,21.8,5.5,Medium,Clear,0,Delivered,46,41.4
6160,215,285,10/18/2023 17:35,5,2,0.96,6,2.9,25.8,26.9,11.6,Medium,Clear,0,Delivered,70,59.3
6161,44,119,10/18/2023 14:23,2,3,0.71,2,0.3,40.4,19.9,5.1,Low,Clear,1,Cancelled,78,68.4
6162,111,375,10/27/2023 1:37,7,2,0.82,9,5.9,5.8,46.8,6.4,High,Clear,0,Delivered,55,57
6163,89,8,10/3/2023 21:37,3,4,0.87,6,1.4,22.1,14.3,3.7,Medium,Clear,1,Delivered,40,41.9
6164,118,215,10/20/2023 20:15,3,4,0.82,6,4.9,48.9,25.1,3.8,High,Clear,1,Delivered,83,81.6
6165,239,221,10/26/2023 16:18,8,2,0.91,4,0.7,13.9,12.9,4.9,Medium,Clear,0,Delivered,38,31.6
6166,72,80,10/12/2023 5:50,3,1,0.77,13,9.9,28.7,49.9,11.2,High,Clear,0,Delivered,76,81.7
6167,163,419,10/14/2023 4:41,3,2,0.78,12,2.4,40.8,17.2,5.4,Medium,Clear,0,Delivered,61,60.5
6168,251,72,10/9/2023 15:28,3,1,0.85,9,7,26.8,43.1,7.1,High,Clear,0,Delivered,68,71.5
